tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:52420,1768691415.704771,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704788,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704794,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704816,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704844,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704871,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704906,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704936,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.704943,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704965,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.704992,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.705022,1044,992,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.705038,52,0,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.705168,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.984846,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.984870,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.984913,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.984990,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985023,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985054,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985083,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985089,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985114,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985143,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985192,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985209,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985232,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985261,508,456,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985290,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985295,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985331,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985367,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985427,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985434,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985438,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985455,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985494,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985509,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985554,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985563,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985567,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985619,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985628,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985722,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985761,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985768,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985788,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985819,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985853,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985857,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985884,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985951,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.985964,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.985994,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986030,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986063,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986094,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.986123,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986135,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.986169,1500,1448,010000!
