tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
185.199.110.133:443-192.168.10.6:56210,1768689676.717529,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.717612,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.719025,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.719063,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.719164,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.719532,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.719877,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.719967,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.720986,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.721021,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.721114,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.721647,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.721673,1476,1424,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.721701,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.721729,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.721775,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.721884,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.724461,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.724490,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.724660,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.725514,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.725542,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.725714,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.726188,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.726215,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.726242,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.726273,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.726416,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.726467,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.727080,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.727763,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.727799,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.727820,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.727851,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.727880,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.728001,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.728322,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.728417,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.729041,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.729663,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.729695,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.729721,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.729795,52,0,010000!
