tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:34036,1768690777.231852,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231880,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.231888,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231912,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.232034,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249146,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249164,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249207,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249214,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249282,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249289,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249295,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.249310,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.249332,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.249483,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253337,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253351,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253424,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253441,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253497,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.253505,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.253535,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.253645,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406547,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406612,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406617,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406630,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406688,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406696,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406704,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406731,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406759,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406784,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406812,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406845,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.406864,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406872,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406902,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406927,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406955,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.406987,1500,1448,010000!
