tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
91.92.241.10:80-192.168.10.6:49512,1768684626.603729,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.603762,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.603839,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604655,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604688,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604724,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604748,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604775,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.604801,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604809,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604836,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604862,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604917,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.604941,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604965,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.604993,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.605021,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.605090,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606233,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606261,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606296,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606329,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606357,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.606368,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606382,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606422,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606455,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.606490,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606499,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606537,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606575,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.606611,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.606631,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.606758,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610173,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610207,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610239,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610266,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610299,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610325,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.610345,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610355,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610394,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610426,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.610459,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610469,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610499,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.610529,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.610593,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.610714,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612123,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612166,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612211,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612244,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612258,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612276,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612311,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612346,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612377,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612388,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612409,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612443,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612478,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612513,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612518,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612656,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612659,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612680,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612713,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.612749,1448,1396,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612793,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.612919,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.699985,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.700023,1380,1328,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.700189,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702056,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702102,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702139,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702183,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702212,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.702239,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702254,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702294,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702330,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.702351,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702364,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.702417,900,848,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.702480,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.702578,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.704863,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.704901,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.704953,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.704989,1260,1208,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.705101,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.706808,1440,1388,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.706846,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.706885,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.706923,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.706942,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.706982,1260,1208,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707012,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707061,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.707090,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707095,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707139,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707180,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.707211,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707216,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707247,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707280,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707311,960,908,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.707346,1440,1388,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.707358,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.707485,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.708887,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.708911,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.708959,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.708989,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.709010,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709023,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709063,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709099,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709131,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.709145,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709167,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709203,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709237,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.709267,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.709279,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.709415,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710391,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710427,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710469,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710506,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.710518,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710539,84,32,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710574,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710610,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.710644,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710648,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710679,1260,1208,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.710722,1440,1388,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.710766,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.710916,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712162,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712201,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712241,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712272,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.712285,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712315,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712348,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712385,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712415,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.712423,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712464,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712500,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712547,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.712553,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.712596,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.712701,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714453,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714492,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714531,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714571,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.714580,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714602,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714638,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714671,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.714706,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714710,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.714737,1232,1180,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.714830,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717131,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717179,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717213,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717248,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717280,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717314,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717349,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.717384,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717388,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717429,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717465,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717503,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.717524,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.717538,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.717661,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718540,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718581,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718619,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718654,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718703,84,32,011000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718739,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718772,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.718807,1320,1268,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.718812,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.718937,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720254,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720290,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720324,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720360,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.720390,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720397,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720433,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720468,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.720502,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720510,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720546,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720579,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720621,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.720648,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.720656,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.720775,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722393,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722432,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722468,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722506,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.722523,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722548,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722586,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722626,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.722651,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722659,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722692,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722723,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722767,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.722795,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.722803,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.722932,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725165,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725201,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725239,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725270,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.725294,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725299,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725330,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725366,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725403,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.725432,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725436,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725473,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725510,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.725545,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.725568,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.725703,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728457,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728487,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728530,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728560,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728594,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.728610,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728623,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728665,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728701,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.728727,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728735,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728768,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728797,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.728832,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.728880,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.728998,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729223,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729257,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729294,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729331,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.729343,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729382,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729419,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729460,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.729479,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729494,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729527,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729559,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729605,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.729614,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.729634,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.729729,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732054,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732092,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732132,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732170,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732209,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732244,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732281,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.732313,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732322,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732353,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732380,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732415,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.732448,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.732454,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.732580,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734425,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734454,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734480,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734505,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734537,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.734546,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734571,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734599,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734629,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734670,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.734692,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734703,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734737,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.734767,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.734815,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.734949,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736780,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736809,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736838,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736865,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736896,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.736910,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736934,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.736971,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.737008,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.737040,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.737057,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.737073,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.737102,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.737132,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.737188,52,0,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.737315,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739196,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739220,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739250,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739278,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739311,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.739323,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739345,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739379,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739407,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739437,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.739456,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739463,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739498,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.739525,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.739592,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742070,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742098,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742132,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742166,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.742197,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742206,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742224,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742256,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742290,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742317,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.742332,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742341,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742374,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.742402,508,456,011000!
192.168.10.6:49512-91.92.241.10:80,1768684626.742469,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750399,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750422,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750449,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750482,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750516,1500,1448,010000!
192.168.10.6:49512-91.92.241.10:80,1768684626.750550,52,0,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750554,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750580,1500,1448,010000!
91.92.241.10:80-192.168.10.6:49512,1768684626.750624,1500,1448,010000!
